ADM3_PCODE,count_min,count_max,count_mean,count_median,count_stdDev,cv_area_min,cv_area_max,cv_area_mean,cv_area_median,cv_area_stdDev,cv_length_min,cv_length_max,cv_length_mean,cv_length_median,cv_length_stdDev,density_min,density_max,density_mean,density_median,density_stdDev,mean_area_min,mean_area_max,mean_area_mean,mean_area_median,mean_area_stdDev,mean_length_min,mean_length_max,mean_length_mean,mean_length_median,mean_length_stdDev,total_length_min,total_length_max,total_length_mean,total_length_median,total_length_stdDev,urban_min,urban_max,urban_mean,urban_median,urban_stdDev
BF480204,1.0,96.0,5.228321851535764,3.0000000000000004,5.963621914148896,0.0,2.1007273197174072,0.3735643065198408,0.36737267059617956,0.3352744226624732,0.0,1.2046433687210083,0.20135010625753927,0.18359128499435165,0.1880542732801136,119.2911148071289,11459.498046875,623.9814877433713,358.024883211776,711.7816024518759,5.015810489654541,536.9550170898438,24.525736222281914,17.828117872716856,29.638307696471763,9.072233200073242,132.0235595703125,18.787321840475045,16.74998458869153,8.248072657516257,9.072233200073242,2212.5029296875,99.14985188719182,56.02455305084199,126.06737406184817,0,0,0.0,0.0,0.0
BF480205,1.0,109.0,5.663300326511742,4.0,6.386968550242941,0.0,2.271810531616211,0.47292030534986523,0.5088194027123248,0.3845965992045443,0.0,1.53680419921875,0.264180158459451,0.2774270238125161,0.22251754994519016,119.18647766113281,13002.091796875,675.2483635996825,476.905981299399,761.6180912552041,4.753533840179443,564.9370727539062,27.869464545845837,21.908251017531967,29.591111261160144,9.037158012390137,149.82325744628906,20.196262506687983,18.497978469169674,9.025460466491383,9.037158012390137,2232.525390625,114.56066574918123,71.98112527796683,138.9451558045077,0,0,0.0,0.0,0.0
BF480206,1.0,70.0,3.8296438237660744,2.0,4.749114005608228,0.0,2.0378799438476562,0.27107220213337463,0.19512704329221417,0.30256662435635545,0.0,1.318591833114624,0.14386866017833394,0.09783980847354735,0.16667911884371128,119.17337036132812,8349.89453125,456.715369119547,238.5407763281006,566.3280644763914,4.767551898956299,409.3418884277344,18.0814307031707,12.954258095458718,19.866020372428714,8.940128326416016,99.89675903320312,16.39802656598491,14.744927124825907,6.299546050216342,8.940128326416016,1486.3414306640625,65.49368297466846,27.80888791921469,90.96834028524817,0,0,0.0,0.0,0.0
BF480207,1.0,102.0,8.085911294533373,5.0,9.409291170526636,0.0,2.5086233615875244,0.48878631422810837,0.4925281474642829,0.3658798470398713,0.0,1.407930850982666,0.26355285866157885,0.2539363576614472,0.20374728295096386,119.20706939697266,12160.3291015625,964.1253628782684,596.2448328307545,1121.7729100404083,4.892047882080078,419.1845703125,30.45327424059142,23.02175757102073,29.72182648010959,9.097369194030762,101.8095474243164,20.929757079706356,18.756353267805604,8.619380880631796,9.097369194030762,2488.6787109375,180.67695552911655,87.80749710528254,237.63305221084292,0,0,0.0,0.0,0.0
BF480208,1.0,78.0,3.7468482240434886,2.0,4.2794089099667545,0.0,1.7676366567611694,0.2696156645116081,0.21474457879861195,0.29318560294674323,0.0,1.0575053691864014,0.14271734652385135,0.10562136100403922,0.16194471614065564,119.28009033203125,9310.705078125,447.20395459936987,238.71579862302545,510.76801512461793,4.805777072906494,472.6977233886719,18.971861356928788,14.955062402018022,21.14394036040886,8.71277141571045,93.1863021850586,16.750870694859028,15.225512837455286,6.3626768654898695,8.71277141571045,1541.0970458984375,63.547163190105415,36.074700547300544,79.49184626668142,0,0,0.0,0.0,0.0
BF480301,1.0,103.0,5.396002681874787,2.999999999999999,6.425099962305557,0.0,2.205962657928467,0.2790887131830704,0.273870438635417,0.2564074971723545,0.0,1.2025797367095947,0.14473278674884257,0.14465510660459188,0.13682223589438908,119.67245483398438,12339.5234375,646.1643093160924,359.2479261684855,769.4066220809788,4.854620933532715,355.1642761230469,18.830208254351895,14.97298374995184,22.304863974158284,9.117996215820312,95.44756317138672,16.776988781133298,15.74262185509027,6.205679667875114,9.117996215820312,1727.1419677734375,88.07415166958779,51.735477498805686,108.01643160853757,0,0,0.0,0.0,0.0
BF480302,1.0,63.0,5.2916557530878,4.0,5.463169599814371,0.0,1.769309639930725,0.3399833486489884,0.3237632668618506,0.30010942178957184,0.0,1.0180702209472656,0.17867851516468222,0.16787437250216802,0.16393489773899195,119.63854217529297,7538.7294921875,633.2282810212104,478.66994292191566,653.7548554841019,5.0730061531066895,446.7687683105469,26.493390992308488,16.920698191625892,40.284414341668,9.314751625061035,98.5477066040039,19.10776417906092,16.733898055447543,9.638373462195512,9.314751625061035,1195.9576416015625,95.35340696172726,68.03906346897081,100.10529718628248,0,0,0.0,0.0,0.0
BF480303,1.0,89.0,6.554106416394955,4.0,7.359952199629448,0.0,1.889596700668335,0.3642145637329046,0.37134490710384443,0.3061241765712956,0.0,1.1975828409194946,0.19100500716763727,0.19172484414385899,0.1658103414017646,119.49937438964844,10640.583984375,783.5843312836474,478.2222162480452,879.943107168881,4.926520824432373,674.6630249023438,22.483267956019525,17.806874152344,25.370768482772043,8.954781532287598,157.3190460205078,18.131276283542306,16.47216833786126,7.067407722867667,8.954781532287598,2180.906982421875,117.3670584503553,71.92359337886916,141.46890729839612,0,1,1.4462502711719258E-4,0.0,0.02485286682680235
BF480304,1.0,111.0,6.156566011266399,4.0,7.074660910947315,0.0,2.153550624847412,0.3400272291515767,0.3513091961228485,0.29143228564122503,0.0,1.1176316738128662,0.18007061987020723,0.17581764324732915,0.1591006496702737,119.56260681152344,13285.6796875,736.5654986624148,478.54995841976455,846.4514664808992,5.0890960693359375,1265.12451171875,23.394409906201,19.082161301349974,32.581648418968996,9.056857109069824,171.5235595703125,18.39937172757903,16.502540410442318,7.936803755656855,9.056857109069824,2053.853515625,109.16938370419935,67.9720989031373,128.71071058194428,0,0,0.0,0.0,0.0
BF480305,1.0,62.0,6.050914216253624,4.0,6.474076628271917,0.0,1.9132497310638428,0.318502291759727,0.3009451276530994,0.2902610137563693,0.0,1.0371466875076294,0.16509708789268687,0.15992661349096585,0.15438978351801008,119.66461181640625,7425.92041015625,724.6194382854948,479.0419772655301,775.2025551974272,4.807280540466309,662.5576171875,21.977319435522844,14.048386247138335,29.86736710888002,9.166780471801758,117.67832946777344,17.715020950602334,15.741044842501486,7.6008630544467914,9.166780471801758,1086.0670166015625,104.15955331268769,68.0521193983504,121.65146120859168,0,1,0.02145108727926285,0.0,0.15876292006581794
BF480306,1.0,94.0,8.964538561793045,4.999999999999999,11.062822054210102,0.0,2.6297554969787598,0.42207145546648894,0.3989144762911695,0.34742532593430325,0.0,1.383884310722351,0.22068206366294352,0.20715420375339544,0.18657547492689117,119.60264587402344,11247.912109375,1072.7122612784271,598.3140445958968,1323.7984862305877,4.83309268951416,561.1676635742188,28.16802255776977,17.88284379441521,32.54556842876425,9.197757720947266,139.68588256835938,20.032839989577557,17.487821017241572,8.460871080311353,9.197757720947266,1803.7921142578125,181.9117767908237,92.22294477510668,233.04968718265968,0,1,0.2735612064017554,0.0,0.4456808528700928
BF480307,1.0,125.0,16.686530642079568,8.0,19.60376445174057,0.0,2.5540077686309814,0.4850468074172874,0.4762501211150117,0.34486146667851625,0.0,1.2138164043426514,0.2488749952333005,0.24633097359889639,0.17897127853301412,119.65118408203125,14966.580078125,1997.2955320997637,957.5797435498272,2346.4645256151307,4.881440162658691,1000.525146484375,28.548386939531525,21.929302850537244,32.018386453641476,9.30687141418457,218.06845092773438,20.4540208692578,18.493532619149704,8.061161989999166,9.30687141418457,2462.702880859375,342.86718772194143,151.6486775581385,411.22079352538134,0,1,0.4430063439609979,0.0,0.4962190110540129
BF480308,1.0,67.0,5.5755956322429086,3.0000000000000004,6.113067136117827,0.0,1.9973721504211426,0.32988941529568844,0.3322674731617091,0.29618696464247,0.0,1.0346696376800537,0.17195037590642143,0.16798061554162008,0.15911167292258852,119.52725982666016,8010.669921875,666.6647070616774,358.70796967596783,730.9290009954274,4.779685974121094,342.094970703125,21.794479022949016,14.99665440604259,25.69428853918472,8.836908340454102,91.2374496459961,17.768476431661043,16.25265411729083,7.2621521101976905,8.836908340454102,1461.0679931640625,95.41717493442431,59.6729971284193,107.77970292536871,0,0,0.0,0.0,0.0
BF480309,1.0,75.0,5.545599575737026,4.0,6.008249554371743,0.0,1.8589937686920166,0.32695411657585527,0.3326023605962594,0.27910958518246964,0.0,1.1139717102050781,0.17078804843909764,0.16768154259337936,0.15081103620156075,119.5724868774414,8968.2119140625,663.3099798150761,478.4655680834073,718.5917775392354,4.954963684082031,583.9168090820312,22.81050936327854,13.948878693719863,30.85283837013931,9.193205833435059,104.9639663696289,18.061685111361967,16.22875566010767,8.050475614844256,9.193205833435059,1546.0804443359375,95.2251824113716,59.52290667602339,106.00076098011525,0,0,0.0,0.0,0.0
BF490101,1.0,124.0,10.153367097508454,4.0,14.376598504782548,0.0,1.978271245956421,0.3519308206378478,0.363494407514046,0.2901578410273052,0.0,1.1824188232421875,0.18219009166880792,0.18378398484653896,0.15380502820551867,120.31716918945312,14926.693359375,1222.3697115149673,481.5799519511539,1730.7890707978793,4.988116264343262,1544.6536865234375,25.384317078395338,19.85239933749655,38.92143210271312,8.772525787353516,197.41868591308594,19.32222011165269,18.48982657583786,7.844892829662805,8.772525787353516,2355.603515625,196.04010032578725,72.22517418228175,284.2843010952242,0,0,0.0,0.0,0.0
BF490102,1.0,105.0,12.925090745503933,5.999999999999999,16.223767085893005,0.0,1.977798342704773,0.3905573721228835,0.4020681933120445,0.30728958410345975,0.0,1.0683469772338867,0.19954678558901892,0.20724222513864626,0.1588111013448931,120.04578399658203,12610.8525390625,1552.1691517724983,720.5468106497175,1948.311237382674,5.301993370056152,302.987548828125,24.121372060348627,18.959065603760052,24.328830061589827,9.561918258666992,88.77046966552734,18.887176195920713,17.241401302599105,6.832125846912641,9.561918258666992,1931.5435791015625,234.38773246256514,108.52745139080545,293.78255989767456,0,0,0.0,0.0,0.0
BF490103,1.0,107.0,10.752876901696355,5.000000000000001,14.662186933479745,0.0,2.6619391441345215,0.4018768174928343,0.39821123816444753,0.3426718393634342,0.0,1.2066984176635742,0.21171579566206533,0.20681169502186386,0.18539969811006718,120.1680679321289,12867.3310546875,1292.740143372359,601.1192520755673,1762.7707889179737,4.805884838104248,1821.62158203125,33.20281044755775,19.619793465863744,51.30718230930331,8.977210998535156,174.30685424804688,21.411604825045362,18.48829389991477,10.477854783582279,8.977210998535156,2160.017578125,221.9729943802531,103.60374741225714,297.9546302090987,0,0,0.0,0.0,0.0
BF490104,1.0,106.0,8.250610581970292,3.0,13.462630715501993,0.0,1.9477213621139526,0.28399865200621355,0.26200351119041443,0.2897071981669063,0.0,1.1244943141937256,0.1466371133460457,0.13652321889798932,0.15359855838290432,120.17051696777344,12742.341796875,991.7132759462343,360.6085583187742,1618.193081032395,5.0473151206970215,384.3200378417969,19.42971599372484,15.019657717873814,24.96023872826561,8.930852890014648,97.44400024414062,16.844858875153587,15.743881556452537,6.66387365542352,8.930852890014648,1801.608154296875,136.30212431247438,44.09611837497448,223.15596840555665,0,0,0.0,0.0,0.0
BF490105,1.0,140.0,10.56325415064112,4.0,15.83423700043731,0.0,1.9551082849502563,0.31978639365008427,0.32369948604277204,0.28595609490410273,0.0,1.141011357307434,0.16439819497270367,0.16777383933753984,0.15005965594322168,120.27413940429688,16847.521484375,1271.1899890978166,481.32631481328633,1905.5911611936287,4.96713399887085,363.1893005371094,21.698456702858746,16.999663400694384,23.459169589318755,9.067523002624512,93.40219116210938,18.011626336360276,16.762894063540738,6.4198344453562655,9.067523002624512,2346.369873046875,191.01428420261797,55.29563953175264,289.6976757146787,0,0,0.0,0.0,0.0
BF490106,1.0,103.0,13.635153854645552,5.0,19.33353254075244,0.0,1.783369541168213,0.3748679174380186,0.38619212941689923,0.30525802089861037,0.0,0.9815133213996887,0.19208599212672228,0.20519896348317465,0.15734160921389265,120.12403869628906,12375.458984375,1638.2292943203452,600.7158664688029,2322.893226541998,4.7264814376831055,307.7066650390625,22.198071380312882,16.9588246073299,24.405062804504926,8.748353958129883,83.52351379394531,18.112571303407556,16.736052387839024,6.7862863838172895,8.748353958129883,1883.3995361328125,237.4628018312808,99.9561591770338,333.5103346612414,0,0,0.0,0.0,0.0
BF490107,1.0,87.0,9.154812415639592,4.0,11.893750046151395,0.0,2.0983383655548096,0.36073753878168924,0.3514204645079646,0.3069076109025239,0.0,1.2192506790161133,0.1882611163648494,0.19142786933071487,0.16576136752385404,120.0969009399414,10450.296875,1099.8599534922078,480.5474202796018,1428.9210403034208,5.049883842468262,2242.84912109375,28.566187042474166,21.04161030529239,60.73380192856245,9.162199974060059,193.5164794921875,19.735703134469222,17.480908532697185,9.821869543940586,9.162199974060059,1625.9130859375,174.08288111855762,83.76211296757565,226.90706932220658,0,0,0.0,0.0,0.0
BF490108,1.0,122.0,11.05692183420882,2.9999999999999996,16.699727531784255,0.0,1.8255535364151,0.35648849546571226,0.37955116235356745,0.32075470483827756,0.0,1.1713250875473022,0.18536020871268405,0.19919334550698597,0.1722170436498602,120.13867950439453,14672.27734375,1329.1966042588142,360.6454975694257,2007.6692414973663,5.058190822601318,356.66436767578125,24.287585929438453,17.006198571420743,28.825466804891036,9.347023963928223,97.67255401611328,18.76588536375486,17.244213700881648,7.954480361628701,9.347023963928223,1973.6890869140625,196.46864197498164,68.05035197074307,289.2290932383618,0,0,0.0,0.0,0.0
BF490109,1.0,100.0,9.48499648780768,4.0,12.83017345125156,0.0,1.6437188386917114,0.33970805304085333,0.35480311792343855,0.2776121146197494,0.0,1.1661732196807861,0.17543147074543877,0.18415127532555436,0.14710579907738966,120.20581817626953,12032.2197265625,1140.839312550445,481.0997255113981,1543.2378530009544,5.115002155303955,1635.68408203125,24.542648226003838,19.520519847697624,48.67354904260871,9.3128080368042,170.52542114257812,18.807142449260617,17.496114370418482,8.589871649478793,9.3128080368042,1978.15966796875,172.82005785235364,76.5902351471315,237.68965085185854,0,0,0.0,0.0,0.0
BF490201,1.0,84.0,4.294768318546473,2.0,5.371221628612784,0.0,1.6315686702728271,0.23473493078348,0.19858740933628138,0.257010994220728,0.0,0.9608614444732666,0.12215322987515899,0.09956143525513736,0.1374522278587871,119.95082092285156,10078.5576171875,515.3991344283363,240.01651211308268,644.5390194324245,4.955564975738525,373.39691162109375,20.7102017857565,14.968179691299445,28.596123634450453,9.118064880371094,95.7004165649414,17.22950315124366,15.741874514903827,7.577217928931793,9.118064880371094,1769.6719970703125,71.86642934468495,35.72734282433071,96.65757333228434,0,0,0.0,0.0,0.0
BF490202,1.0,86.0,5.70818578029759,2.9999999999999996,7.355953624174845,0.0,1.9564288854599,0.30369517723852724,0.26964296047220526,0.301347280728228,0.0,1.1506427526474,0.15924394277104373,0.1368026228655304,0.16375533435666492,119.800048828125,10308.240234375,684.3502108831976,359.66856610481784,881.8721578943614,4.7973713874816895,1220.2293701171875,25.423987232885363,13.119059772644045,37.346319605195944,9.019527435302734,141.8888397216797,18.686046105842742,16.460483102876537,9.355596571553814,9.019527435302734,1481.62939453125,103.42556679185908,60.03847522873361,144.4156991056067,0,0,0.0,0.0,0.0
BF490203,1.0,93.0,5.96234207852268,3.0,7.769430752216522,0.0,2.0778262615203857,0.2842540193968621,0.2891955697985048,0.2580240443375455,0.0,1.1022250652313232,0.1461152323162694,0.1445474223903515,0.13565754633626703,120.25003814697266,11198.01953125,717.7604927484168,361.14019355027136,935.3743939384738,4.860086917877197,384.5534973144531,17.50949865764844,14.96863072077365,17.25115854721037,8.981203079223633,94.91984558105469,16.310614597787566,15.749914260394666,5.111696274988583,8.981203079223633,1726.191162109375,98.48929763741234,51.84621944145475,138.0593068227383,0,0,0.0,0.0,0.0
BF490204,1.0,84.0,5.281648515935518,3.0,5.982202877762281,0.0,1.7810728549957275,0.263752043242791,0.25379812449981004,0.2347224032609285,0.0,1.0504817962646484,0.1357964690746102,0.128587611741868,0.12512356034211036,119.83233642578125,10072.47265625,633.288590761873,359.7161875619298,717.3112414857288,5.246390342712402,633.8842163085938,17.49944064499172,13.978808252528713,19.062978107863223,9.161999702453613,146.947509765625,16.30650072669568,15.485157471374228,5.282489083829067,9.161999702453613,1732.2281494140625,85.7818290567372,51.78728952852995,104.69658391322955,0,0,0.0,0.0,0.0
BF490205,1.0,74.0,4.971576156943748,3.0,5.8449102296049595,0.0,1.3997138738632202,0.26806304227216937,0.26912803096430643,0.253649113543906,0.0,1.0004754066467285,0.13887682156778433,0.1294057457284494,0.1345219669906678,120.25376892089844,8900.5634765625,598.1969534451775,360.9877922267812,703.2414516126503,5.016066551208496,300.29901123046875,19.648814569519846,15.002157498531933,25.47318314433078,9.146665573120117,86.80819702148438,16.946281806947464,15.745357135125527,7.0392734907327075,9.146665573120117,1487.4886474609375,81.98175340252273,44.15639067257583,98.31030032913681,0,0,0.0,0.0,0.0
BF490206,1.0,89.0,5.938873098172619,3.0000000000000004,7.631542636726996,0.0,1.73771071434021,0.2771640902062114,0.2694173349902548,0.25755890410056265,0.0,1.1266462802886963,0.14305876486405888,0.13678799155270224,0.13604204717855975,120.03778076171875,10687.7607421875,713.6297367656779,360.438808516889,917.1897208565762,4.767272472381592,388.4166564941406,18.447762982361024,14.955350439165926,21.89530747147721,8.966442108154297,93.58537292480469,16.53991538846241,15.24749246909138,6.060378781802598,8.966442108154297,1849.8267822265625,98.84443541548346,51.75351914293514,137.73795056672688,0,0,0.0,0.0,0.0
BF490207,1.0,78.0,6.9639408050191065,3.0,9.240070943651906,0.0,2.0620038509368896,0.31419161747938146,0.2891467855784368,0.30950945054696094,0.0,1.216645359992981,0.1630157460338371,0.1521803833105985,0.16479541126754363,120.2136459350586,9382.5537109375,837.8590169956925,360.9075964499672,1111.7399621522588,4.872931480407715,919.411376953125,22.210078761832232,17.71114376993075,29.239383508529116,9.088776588439941,148.77584838867188,17.944098383096225,16.481107293330755,7.358694221495314,9.088776588439941,1459.9705810546875,128.65988302027694,59.77078780117414,186.12576753341673,0,0,0.0,0.0,0.0
BF490208,1.0,62.0,5.494993785623761,2.9999999999999996,6.066199201548009,0.0,1.8160496950149536,0.2667628847150337,0.2700234559866098,0.24128655862028547,0.0,1.1325323581695557,0.13771609366059495,0.13669409204793503,0.12935440099905768,119.94452667236328,7441.64794921875,659.4379532445935,360.01923858170426,728.0304940494889,4.8061747550964355,362.0298156738281,18.71611593167688,14.925863793503837,24.678516738027678,9.063878059387207,93.89476776123047,16.554963669703707,15.24224559606273,6.567520850226832,9.063878059387207,1279.8660888671875,88.36623572325908,52.284640087722615,101.52328879879713,0,0,0.0,0.0,0.0
BF490301,1.0,84.0,5.700723499335002,2.9999999999999996,8.034076729086527,0.0,2.3282642364501953,0.2657054782071598,0.24247011731979257,0.27357102573991265,0.0,1.247449517250061,0.13679771591614057,0.12126478948470125,0.1443841553546259,120.15702819824219,10119.619140625,685.7754381171287,360.90115692119946,966.4958164176405,4.689822196960449,414.06134033203125,18.107207796029005,14.951686383075092,18.164848148612098,8.89913558959961,105.88545227050781,16.528744644637946,15.751871555775883,5.379723800650547,8.89913558959961,1768.6490478515625,96.90055639758786,43.89641596359429,148.92740590627045,0,0,0.0,0.0,0.0
BF490302,1.0,86.0,7.959001326414448,4.0,10.147681171154531,0.0,2.549652338027954,0.3329559660027243,0.33622238906189306,0.29052897583894494,0.0,1.0759367942810059,0.17340299949687138,0.17569665682447536,0.1559381506151248,119.94452667236328,10323.6279296875,955.277524162976,480.08602826483036,1218.0108321425005,4.9615960121154785,518.7600708007812,22.08034743945711,17.77297575805354,24.180684540482524,8.99990177154541,97.84687042236328,18.004051480549453,16.24474955496149,6.817756941670009,8.99990177154541,1864.4774169921875,140.64241252201154,75.96396576247248,182.5804919056832,0,1,0.0585694752998739,0.0,0.23821857078210154
BF490303,1.0,90.0,6.727847935893681,3.0,9.330346130081745,0.0,1.611681342124939,0.30102985677581967,0.2928213906389122,0.27182499336224053,0.0,1.015559196472168,0.15438960799411405,0.15250559698562233,0.14099239548080136,120.30878448486328,10835.53125,809.9632957977251,361.15174531165843,1123.3387516219448,5.00152587890625,361.726806640625,18.564668439871994,15.000663923945925,20.160062125322636,9.131294250488281,96.6868896484375,16.701314075152542,15.750180557315936,5.632649478393853,9.131294250488281,1791.6915283203125,116.26880548855323,52.000521030066146,175.98736850093772,0,0,0.0,0.0,0.0
BF490304,1.0,91.0,10.184317437778567,4.0,13.36098543246868,0.0,2.571343183517456,0.39114965249683736,0.38307829993413534,0.35070554342448884,0.0,1.583896279335022,0.20558805339867828,0.19916916224443304,0.1893198586043255,120.05863189697266,10928.376953125,1223.1765266454672,480.45779963614706,1604.6108857326863,4.8508992195129395,1257.8292236328125,26.848692644613152,19.28291378132301,34.35533300886962,8.95598316192627,296.0269775390625,19.46046330174716,16.93722273769763,8.819596890210414,8.95598316192627,2122.4130859375,212.24901142553605,87.26609302179722,298.2133898709522,0,1,0.2530251972581927,0.0,0.4348287775155526
BF490305,1.0,80.0,6.791878816915605,3.0,8.824991184640886,0.0,2.577427387237549,0.3232086430664931,0.3047058658301364,0.29861674124434023,0.0,1.5035362243652344,0.1688853387291057,0.16027407889259593,0.16076735014213356,119.88618469238281,9596.8544921875,814.7445064298956,359.8498157079988,1058.6868292423294,4.9788818359375,608.2598876953125,21.675174266632148,14.127454534322153,26.040536050734236,8.994464874267578,107.7373046875,17.76609570792315,16.25189658632717,7.022913646238485,8.994464874267578,2307.538330078125,122.90939566183586,56.10230099536154,175.6611187005829,0,0,0.0,0.0,0.0
BF490306,1.0,87.0,8.0552243964195,4.0,10.34701937502861,0.0,2.4865915775299072,0.3200792980125579,0.32066277732301557,0.27994233058766566,0.0,1.2304139137268066,0.16471855432498117,0.1679537477738717,0.14752742072612807,119.96186828613281,10448.4306640625,967.0936649982162,480.20992426061906,1242.3018573920729,4.967136383056641,410.02349853515625,20.01862038669191,14.948566799686764,22.328501119811634,9.072375297546387,104.20979309082031,17.219083537633836,15.745607457196094,6.252403955520105,9.072375297546387,1779.009521484375,135.24479416052793,68.0770616292712,178.65596829823977,0,0,0.0,0.0,0.0
BF490307,1.0,73.0,6.233176005195229,2.9999999999999996,8.190699514431484,0.0,2.0124802589416504,0.27416437213210626,0.2584933406699727,0.2665472643444733,0.0,0.9282099604606628,0.13989355152269756,0.13425482138991357,0.13642739357792716,120.1910171508789,8780.46875,749.6670521702838,360.81608348053766,985.0826090435295,5.217640399932861,306.6646728515625,18.13338366031382,14.97942665043824,19.57192247211607,9.162199974060059,84.57479095458984,16.52046002074743,15.746522989668584,5.537352547372042,9.162199974060059,1398.9979248046875,101.86699074085516,52.01732898149334,138.1533159372039,0,0,0.0,0.0,0.0
BF490308,1.0,84.0,6.329529101937387,3.0,8.099791921168281,0.0,1.7459843158721924,0.2930831295194033,0.28494118389330414,0.2620808061312451,0.0,1.0013197660446167,0.15049899847669654,0.15216658335664998,0.13611879670407034,120.2649917602539,10115.0556640625,762.1051519155262,361.20284709487146,975.3236371211551,4.931260108947754,368.9382019042969,17.789046353209987,14.926541102436005,15.027228986615274,9.089347839355469,102.34092712402344,16.54268396088206,15.748270842464144,4.6447467164405625,9.089347839355469,2186.363525390625,107.38419819300134,56.075597038663744,150.09660060511487,0,0,0.0,0.0,0.0
BF490309,1.0,64.0,5.526416747986942,3.0,6.436325239387303,0.0,1.979494571685791,0.27732277326385074,0.2776817400565672,0.26420705703617847,0.0,1.0431944131851196,0.14319054985722338,0.14413878511334252,0.14026679048856455,119.90373992919922,7679.56103515625,663.0279347085486,359.89143824658476,772.2397132057189,4.952081203460693,661.5984497070312,18.77134868548925,14.087361674840883,21.65314430210529,9.144319534301758,127.26644134521484,16.75368770052035,15.75690530304588,5.993424249489922,9.144319534301758,1460.765625,92.45456559980096,51.71449527475003,114.98344376767545,0,0,0.0,0.0,0.0
BF490310,1.0,93.0,6.4977105962423005,3.0,7.977575220547584,0.0,2.356018543243408,0.28709369877065705,0.27381268342927473,0.26438021001562034,0.0,1.0812095403671265,0.147824936582426,0.14460094442062887,0.1391381961351078,120.02299499511719,11171.4228515625,780.5830997190357,360.40687490020196,958.3625021849766,4.701394081115723,682.8637084960938,19.221777520910802,14.056642034659431,22.005036461988915,8.682985305786133,125.9932861328125,16.97987106117931,15.745804331949179,5.846422633206296,8.682985305786133,2078.468994140625,110.67053483883646,56.230736327961566,145.83014920053878,0,0,0.0,0.0,0.0
BF490311,1.0,77.0,6.364645389428302,4.0,7.3260972166011245,0.0,1.7398072481155396,0.30037630910935426,0.3006320643485297,0.2660550709878284,0.0,1.1456412076950073,0.15595728912567786,0.1520760168194744,0.14217250321607286,119.83155822753906,9229.560546875,763.2183093914035,479.647278194125,878.5948992286806,4.967324733734131,406.5712585449219,20.874641092664774,16.918535470127164,22.252182967200316,9.043566703796387,95.25375366210938,17.642817058556666,16.239331045315875,6.2873632759709155,9.043566703796387,1447.0267333984375,110.05200518300875,67.79815591216847,132.91864774519982,0,0,0.0,0.0,0.0
BF500101,1.0,58.0,6.762844325528935,4.0,6.8358885370486,0.0,2.008957862854004,0.3636139757125444,0.35191637179319313,0.2995871137567655,0.0,1.0284464359283447,0.18992938968972198,0.1838284554615234,0.16156419735260272,119.68594360351562,6943.5947265625,809.5976734116565,478.8567782824674,818.3389769740784,5.016073226928711,600.0570068359375,23.614901968884325,17.66465465750624,30.189713518236577,9.244080543518066,103.36695098876953,18.421274398170215,16.235890417974222,7.739239996140925,9.244080543518066,1241.3328857421875,116.54028874005755,76.1598003014631,117.74270819068471,0,0,0.0,0.0,0.0
BF500102,1.0,62.0,7.790371736745832,5.0,7.8797014761994495,0.0,2.2511327266693115,0.3930527879105183,0.39835102779718806,0.287196832650302,0.0,1.0011301040649414,0.20829334633020744,0.21513857312922208,0.15534092349879117,119.7588119506836,7426.4404296875,933.1923722016579,598.9539826022592,943.8779103406332,4.943258762359619,422.9880065917969,25.807236392968804,18.954819765507285,29.600446083124698,8.917526245117188,101.43382263183594,19.415627207490274,17.752456848416465,7.795449371426054,8.917526245117188,1471.6092529296875,148.5323022270349,91.9672152653549,159.47054029074837,0,0,0.0,0.0,0.0
BF500103,1.0,93.0,8.373464045696807,6.000000000000002,8.517465704898454,0.0,2.0039288997650146,0.3740159008124242,0.3828508663863146,0.2661600828482614,0.0,1.20771324634552,0.19491740362626128,0.19916139746802436,0.1450703611650829,119.72848510742188,11139.482421875,1002.8954663718334,718.6221449859175,1020.1023044867792,4.908175468444824,340.1983642578125,21.658489011633467,16.992051490722773,23.90559663023346,9.230402946472168,94.02118682861328,17.876549069096633,16.25541022718163,6.76624879237376,9.230402946472168,2124.738037109375,145.1805209417314,103.88883995916288,154.7730260687965,0,0,0.0,0.0,0.0
BF500104,1.0,89.0,8.406473503311663,5.0,10.26793553200389,0.0,2.42665433883667,0.3821466907713256,0.382263452165267,0.31051305029745413,0.0,1.1722123622894287,0.1993513587486749,0.19160588090157335,0.16597487551583434,119.60191345214844,10650.515625,1006.006385512154,598.3597331266996,1228.7507391417753,4.067020416259766,437.1025695800781,24.448292889452567,16.958861718759465,31.09596173800554,8.327123641967773,111.13868713378906,18.76912117888251,16.747444024558252,7.974480377251787,8.327123641967773,2129.113037109375,152.87858701426222,87.69509660411839,196.32433520582802,0,0,0.0,0.0,0.0
BF500105,1.0,82.0,10.747623065272808,7.0,10.771880758945786,0.0,2.660879373550415,0.5257447775915367,0.5076103398631457,0.36527369830596174,0.0,1.494911789894104,0.28182772232425296,0.2692919718807162,0.20025396930045464,119.6485824584961,9815.201171875,1286.5314159441261,837.9604874873366,1289.3882872126715,4.882659912109375,2276.19140625,40.12191094891748,22.825689439879504,51.371324727375026,8.94244384765625,216.344482421875,23.63940471730055,20.48236176313372,10.599177788738674,8.94244384765625,2215.3095703125,258.2235777578075,151.78805437574303,278.3332348271375,0,1,0.47590705921465776,0.0,0.4993804954602646
